UK_CONFIRMED_ROYAL_MAIL_SIGNED_FOR_SECOND_CLASS_MEDIUM_PARCEL,5.001,10.000,21.35,50,
UK_CONFIRMED_ROYAL_MAIL_SIGNED_FOR_SECOND_CLASS_MEDIUM_PARCEL,10.001,20.000,29.65,50,
UK_STANDARD_FIRST_CLASS_LETTER,0.001,0.100,0.63,20,
UK_STANDARD_FIRST_CLASS_LARGE_LETTER,0.001,0.100,0.95,20,
UK_STANDARD_FIRST_CLASS_LARGE_LETTER,0.101,0.250,1.26,20,
UK_STANDARD_FIRST_CLASS_LARGE_LETTER,0.251,0.500,1.68,20,
UK_STANDARD_FIRST_CLASS_LARGE_LETTER,0.501,0.750,2.42,20,
UK_STANDARD_FIRST_CLASS_SMALL_PARCEL,0.001,1.000,3.30,20,SMALL
UK_STANDARD_FIRST_CLASS_SMALL_PARCEL,1.001,2.000,5.45,20,SMALL
UK_STANDARD_FIRST_CLASS_MEDIUM_PARCEL,0.001,1.000,5.65,20,MEDIUM
UK_STANDARD_FIRST_CLASS_MEDIUM_PARCEL,1.001,2.000,8.90,20,MEDIUM
UK_STANDARD_FIRST_CLASS_MEDIUM_PARCEL,2.001,5.000,15.85,20,
UK_STANDARD_FIRST_CLASS_MEDIUM_PARCEL,5.001,10.000,21.90,20,
UK_STANDARD_FIRST_CLASS_MEDIUM_PARCEL,10.001,20.000,33.40,20,
UK_STANDARD_SECOND_CLASS_LETTER,0.001,0.100,0.54,20,
UK_STANDARD_SECOND_CLASS_LARGE_LETTER,0.001,0.100,0.74,20,
UK_STANDARD_SECOND_CLASS_LARGE_LETTER,0.101,0.250,1.19,20,
UK_STANDARD_SECOND_CLASS_LARGE_LETTER,0.251,0.500,1.51,20,
UK_STANDARD_SECOND_CLASS_LARGE_LETTER,0.501,0.750,2.05,20,
UK_STANDARD_SECOND_CLASS_SMALL_PARCEL,0.001,1.000,2.80,20,SMALL
UK_STANDARD_SECOND_CLASS_SMALL_PARCEL,1.001,2.000,2.80,20,SMALL
UK_STANDARD_SECOND_CLASS_MEDIUM_PARCEL,0.001,1.000,4.89,20,MEDIUM
UK_STANDARD_SECOND_CLASS_MEDIUM_PARCEL,1.001,2.000,4.89,20,MEDIUM
UK_STANDARD_SECOND_CLASS_MEDIUM_PARCEL,2.001,5.000,13.75,20,
UK_STANDARD_SECOND_CLASS_MEDIUM_PARCEL,5.001,10.000,20.25,20,
UK_STANDARD_SECOND_CLASS_MEDIUM_PARCEL,10.001,20.000,28.55,20,
PARCELFORCE_WORLDWIDE_EXPRESS_9,0.001,2.000,39.48,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9,2.001,5.000,40.48,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9,5.001,10.000,43.90,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9,10.001,15.000,50.63,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9,15.001,20.000,56.00,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9,20.001,25.000,67.13.200,
PARCELFORCE_WORLDWIDE_EXPRESS_9,25.001,30.000,71.27,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10,0.001,2.000,29.46,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10,2.001,5.000,30.48,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10,5.001,10.000,33.90,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10,10.001,15.000,40.63,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10,15.001,20.000,46.01,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10,20.001,25.000,57.13,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10,25.001,30.000,61.27,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM,0.001,2.000,19.49,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM,2.001,5.000,20.48,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM,5.001,10.000,23.90,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM,10.001,15.000,30.64,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM,15.001,20.000,36.01,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM,20.001,25.000,47.14,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM,25.001,30.000,51.28,200,
PARCELFORCE_WORLDWIDE_EXPRESS_24,0.001,2.000,16.49,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24,2.001,5.000,17.48,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24,5.001,10.000,20.90,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24,10.001,15.000,27.64,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24,15.001,20.000,33.01,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24,20.001,25.000,44.14,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24,25.001,30.000,48.28,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48,0.001,2.000,11.99,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48,2.001,5.000,12.98,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48,5.001,10.000,16.40,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48,10.001,15.000,23.14,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48,15.001,20.000,28.51,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48,20.001,25.000,39.64,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48,25.001,30.000,43.78,100,
PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,0.001,2.000,48.48,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,2.001,5.000,49.48,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,5.001,10.000,52.90,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,10.001,15.000,59.63,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,15.001,20.000,65.00,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,20.001,25.000,76.13,200,
PARCELFORCE_WORLDWIDE_EXPRESS_9_SATURDAY,25.001,30.000,80.27,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,0.001,2.000,38.48,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,2.001,5.000,39.48,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,5.001,10.000,42.90,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,10.001,15.000,49.63,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,15.001,20.000,55.01,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,20.001,25.000,66.13,200,
PARCELFORCE_WORLDWIDE_EXPRESS_10_SATURDAY,25.001,30.000,70.27,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,0.001,2.000,28.49,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,2.001,5.000,29.48,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,5.001,10.000,33.90,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,10.001,15.000,39.64,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,15.001,20.000,45.01,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,20.001,25.000,56.14,200,
PARCELFORCE_WORLDWIDE_EXPRESS_AM_SATURDAY,25.001,30.000,60.28,200,
PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,0.001,2.000,25.49,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,2.001,5.000,26.48,100
PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,5.001,10.000,29.90,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,10.001,15.000,36.64,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,15.001,20.000,42.01,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,20.001,25.000,53.14,100,
PARCELFORCE_WORLDWIDE_EXPRESS_24_SATURDAY,25.001,30.000,57.28,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,0.001,2.000,21.99,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,2.001,5.000,22.98,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,5.001,10.000,25.40,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,10.001,15.000,32.14,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,15.001,20.000,37.51,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,20.001,25.000,38.68,100,
PARCELFORCE_WORLDWIDE_EXPRESS_48_SATURDAY,25.001,30.000,52.78,100,
